id,Postal_Code,City,Country
78626522,0,OTHER,FR
97807961,0,THALWIL,CH
67603395,78570,ANDRESY,FR
10653584,0,OTHER,FR
83367092,0,OTHER,FR
56641040,0,OTHER,FR
22731287,94370,SUCY EN BRIE,FR
62942030,95014,CERGY,FR
86712383,95000,CERGY,FR
52635518,0,OTHER,FR
42689933,78100,SAINT GERMAIN EN LAYE,FR
87071827,75017,PARIS 17EME ARRONDISSEME,FR
47352069,95110,SANNOIS,FR
66417675,95130,FRANCONVILLE,FR
79967958,75016,PARIS,FR
97528839,93350,LE BOURGET,FR
69026430,94100,Saint Maur des Fosss,FR
66234823,95270,VIARMES,FR
7677285,95800,CERGY,FR
73885760,78440,FONTENAY SAINT PRE,FR
98683747,64000,Pau,FR
58950270,95011,CERGY PONTOISE CEDEX,FR
2561297,91220,BRETIGNY SUR ORGE,FR
27223688,64320,ARESSY,FR
10687293,92340,BOURG LA REINE,FR
95222990,0,OTHER,FR
89811940,0,OTHER,FR
47533991,78360,MONTESSON,FR
78710350,0,OTHER,FR
82040566,0,35370,FR
26678497,64000,PAU,FR
7170012,0,OTHER,FR
13569275,64110,UZOS,FR
31689202,77000,LA ROCHETTE,FR
48909443,0,OTHER,FR
40707456,78580,Bazemont,FR
70463706,37550,SAINT AVERTIN,FR
35348651,95110,SANNOIS,FR
98442486,95000,Cergy,FR
53497098,0,OTHER,FR
59395545,0,OTHER,FR
15731028,64000,PAU,FR
70545091,0,OTHER,FR
31815470,78500,SARTROUVILLE,FR
32635676,29300,TREMEVEN,FR
5460891,95000,CERGY,FR
87290030,95260,BEAUMONT SUR OISE,FR
90318876,0,MONT DORE,NC
52521039,75014,PARIS,FR
46691096,0,OTHER,FR
63021821,95300,PONTOISE,FR
66836480,95610,ERAGNY SUR OISE,FR
48208852,0,OTHER,FR
23712167,78100,SAINT GERMAIN EN LAYE,FR
85452911,24650,chancelade,FR
89313814,95300,PONTOISE,FR
93030951,0,OTHER,FR
57415334,0,OTHER,FR
58187574,95800,CERGY LE HAUT,FR
62077442,78400,CHATOU,FR
38681606,0,OTHER,FR
49409784,0,OTHER,FR
70112041,44350,GUERANDE,FR
281658,0,OTHER,FR
84324719,33000,BORDEAUX,FR
91599375,95014,CERGY,FR
27779283,0,OTHER,FR
17815776,78640,VILLIERS SAINT FRDRIC,FR
1766326,69003,LYON,FR
78410444,95280,JOUY LE MOUTIER,FR
51025937,64000,PAU,FR
28421975,95000,CERGY,FR
81965850,87000,LIMOGES,FR
78222375,91190,GIF SUR YVETTE,FR
5701230,95430,AUVERS SUR OISE,FR
31319423,64000,PAU,FR
64411160,64000,Pau,FR
89851327,78440,ISSOU,FR
17542563,64000,PAU,FR
63208331,63400,CHAMALIERES,FR
41914086,0,OTHER,FR
52833760,64000,PAU,FR
14370470,95100,ARGENTEUIL,FR
26919202,75015,PARIS,FR
5752733,78440,ISSOU,FR
12131408,95000,CERGY,FR
96483825,95800,CERGY,FR
6600226,95014,CERGY CEDEX,FR
89104535,75018,PARIS 18EME ARRONDISSEMENT,FR
7097017,75015,Paris,FR
2784897,95014,CERGY CEDEX,FR
9145312,54130,DOMMARTEMONT,FR
68554527,75015,PARIS 15EME ARRONDISSEMENT,FR
53778755,0,OTHER,FR
43720264,0,OTHER,FR
7330402,0,OTHER,FR
98324374,91390,MORSANG S/ORGE,FR
49631244,95000,CERGY,FR
34402001,0,OTHER,FR
83871334,0,OTHER,FR
38315967,43000,Le Puy en Velay,FR
18740851,75008,PARIS,FR
34486889,0,OTHER,FR
24913471,0,OTHER,FR
68723049,75020,PARIS,FR
98155902,13090,AIX EN PROVENCE,FR
12620012,38000,GRENOBLE,FR
13563494,0,CHOIX,FR
2995474,0,OTHER,FR
52522145,95490,VAUREAL,FR
34945037,95340,PERSAN,FR
10249095,92700,COLOMBES,FR
72558044,94170,LE PERREUX SUR MARNE,FR
88996643,80470,BREILLY,FR
44434338,95000,CERGY,FR
61541191,95640,LE HEAULME,FR
66595866,95100,ARGENTEUIL,FR
6881883,92000,NANTERRE,FR
73429254,95610,ERAGNY SUR OISE,FR
98696391,95420,LA CHAPELLE EN VEXIN,FR
30564179,78310,MAUREPAS,FR
26961087,59000,Lille,FR
86524758,95000,CERGY,FR
46964971,64700,HENDAYE,FR
4804691,95000,CERGY,FR
72142237,95000,CERGY,FR
89296251,94400,VITRY SUR SEINE,FR
76546749,95290,L'ISLE ADAM,FR
55332473,75015,PARIS 15EME ARRONDISSEMENT,FR
65721423,0,OTHER,FR
48282494,0,OTHER,FR
28167294,95000,CERGY,FR
36283413,34200,SETE,FR
97695219,0,OTHER,FR
66827557,0,OTHER,FR
21556809,95000,CERGY,FR
12526372,93130,NOISY LE SEC,FR
39539213,95300,CERGY ST CHRISTOPHE,FR
19316226,93500,PANTIN,FR
15126882,0,OTHER,FR
49005970,95800,CERGY ST CHRISTOPHE,FR
41545262,95800,CERGY LE HAUT,FR
99353629,93100,MONTREUIL,FR
79655060,95350,SAINT BRICE SOUS FORET,FR
91781539,64360,MONEIN,FR
53579649,0,OTHER,FR
46299624,60260,LAMORLAYE,FR
35150393,17200,ROYAN,FR
60660637,0,OTHER,FR
17149518,0,OTHER,FR
6026794,92330,SCEAUX,FR
28888553,0,OTHER,FR
76592330,95000,Cergy,FR
20926759,59800,LILLE,FR
30836305,95800,CERGY ST CHRISTOPHE,FR
43120657,95000,CERGY,FR
90883087,95300,PONTOISE,FR
23783141,92190,MEUDON,FR
1460220,95400,Arnouville Les Gonesse,FR
24055522,95870,BEZONS,FR
63877325,95000,Cergy,FR
60902505,95000,CERGY,FR
41730787,94230,CACHAN,FR
39278886,0,OTHER,FR
50217364,0,Hanoi,VN
1772594,95000,CERGY,FR
31805903,92700,COLOMBES,FR
85084415,95014,CERGY,FR
28535856,95800,CERGY,FR
63750563,78700,CONFLANS STE HONORINE,FR
76668071,45140,INGRE,FR
15601836,64000,PAU,FR
48427144,94240,L'HAY LES ROSES,FR
72782883,0,OTHER,FR
78351451,64000,PAU,FR
22345718,95000,CERGY,FR
80540735,95160,MONTMORENCY,FR
32824382,78250,MEULAN,FR
82115363,3200,ABREST,FR
65465327,64000,PAU,FR
89291754,82000,Montauban,FR
95323044,71000,MACON,FR
5435302,75012,PARIS,FR
31924803,64150,PARDIES,FR
86648181,0,OTHER,FR
79118798,95000,CERGY,FR
71287950,92110,CLICHY,FR
27166500,95000,CERGY,FR
21478360,0,OTHER,FR
68287776,0,OTHER,FR
45612330,31170,TOURNEFEUILLE,FR
76403696,75008,PARIS,FR
441718,59113,Seclin,FR
61047011,77350,LE MEE SUR SEINE,FR
54405767,60430,HODENC L'EVEQUE,FR
99223333,95490,VAUREAL,FR
43317856,0,OTHER,FR
31159532,95800,CERGY,FR
64739475,92100,BOULOGNE BILLANCOURT,FR
20317395,0,OTHER,FR
17330212,0,OTHER,FR
22967695,95170,DEUIL LA BARRE,FR
50752228,78490,MERE,FR
9087781,44380,Pornichet,FR
89932400,95000,CERGY,FR
84378244,0,OTHER,FR
51234271,0,OTHER,FR
57133065,28630,NOGENT LE PHAYE,FR
53751140,92250,LA GARENNE COLOMBES,FR
12951668,2000,LAON,FR
8585984,92400,COURBEVOIE,FR
80174841,88000,EPINAL,FR
19106185,40990,ST VINCENT DE PAUL,FR
6895521,95800,Cergy,FR
55980324,78130,LES MUREAUX,FR
50525506,0,OTHER,FR
40021302,75015,PARIS,FR
13018737,95000,CERGY,FR
66445385,0,OTHER,FR
71695724,0,marrakech,MA
70060369,95000,CERGY,FR
77418232,0,OTHER,FR
61488111,95800,CERGY,FR
28977572,92600,ASNIERES,FR
24797574,95000,CERGY,FR
31073838,78210,SAINT CYR L'ECOLE,FR
14825169,0,OTHER,FR
91744999,75012,paris,FR
3942415,94800,VILLEJUIF,FR
43090926,0,OTHER,FR
42663112,0,OTHER,FR
55792077,95000,CERGY,FR
32867591,95000,CERGY VILLAGE,FR
74553107,0,OTHER,FR
79224154,95000,CERGY,FR
79701288,95280,JOUY LE MOUTIER,FR
56669571,95000,CERGY,FR
89057867,64140,Lons,FR
40399321,64000,PAU,FR
92070465,49000,ANGERS,FR
79873933,40390,Saint Barthlmy,FR
7341341,0,OTHER,FR
40584544,84330,LE BARROUX,FR
75183296,95320,SAINT LEU LA FORET,FR
1592654,95490,VAUREAL,FR
26929202,0,OTHER,FR
40463019,40330,BONNEGARDE,FR
74065747,95000,CERGY PONTOISE,FR
20851151,64000,PAU,FR
70919057,64300,ORTHEZ,FR
13378225,0,OTHER,FR
8577764,95000,CERGY,FR
26227586,0,OTHER,FR
49294966,78570,ANDRESY,FR
42127785,95000,CERGY,FR
54041532,64000,PAU,FR
65577396,89300,JOIGNY,FR
832780,49400,Saumur,FR
93874815,95640,MARINES,FR
27469170,95250,BEAUCHAMP,FR
93897382,64230,LESCAR,FR
55004011,64000,PAU,FR
9543217,33370,Artigues Prs Bordeaux,FR
45819258,0,OTHER,FR
83139091,64000,PAU,FR
59398996,95800,CERGY,FR
98807472,0,OTHER,FR
63565091,72250,PARIGNE L'EVEQUE,FR
45038191,64420,ARTIGUELOUTAN,FR
90924826,64000,PAU,FR
32091767,75017,PARIS,FR
92892669,0,OTHER,FR
73786725,0,OTHER,FR
12280268,31270,FROUZINS,FR
45243665,0,OTHER,FR
79010886,0,OTHER,FR
88417311,95000,CERGY,FR
69440590,97600,MAMOUDZOU,FR
98863320,78170,LA CELLE SAINT CLOUD,FR
51924988,64000,PAU,FR
85744225,0,OTHER,FR
5123224,95310,SAINT OUEN L'AUMNE,FR
12520179,0,OTHER,FR
69318510,95520,OSNY,FR
91958077,92330,SCEAUX,FR
39998731,38330,Saint Ismier,FR
9833609,34830,CLAPIERS,FR
98444986,95320,SAINT LEU LA FORET,FR
75385887,0,OTHER,FR
73098969,95000,CERGY,FR
7170457,78500,SARTROUVILLE,FR
50566953,95000,CERGY,FR
44061878,34070,Montpellier,FR
49942537,95200,SARCELLES VILLAGE,FR
37889723,78360,MONTESSON,FR
63013024,95000,CERGY,FR
66740336,53100,MAYENNE,FR
39392016,64000,PAU,FR
38748387,95290,L'ISLE ADAM,FR
46630845,78600,MAISONS LAFFITTE,FR
17854028,0,OTHER,FR
72554785,75001,PARIS,FR
66958416,0,OTHER,FR
94637875,0,OTHER,FR
83199323,0,OTHER,FR
58621888,78160,MARLY LE ROI,FR
87588649,95000,CERGY,FR
14644897,95000,Cergy,FR
18735556,78740,EVECQUEMONT,FR
40991106,94350,VILLIERS SUR MARNE,FR
5966521,95000,CERGY,FR
51321621,92000,NANTERRE,FR
5956003,95014,CERGY,FR
6394993,0,OTHER,FR
96787679,95000,CERGY,FR
85855459,0,OTHER,FR
44264244,78200,MANTES LA JOLIE,FR
58524977,95000,CERGY,FR
32497965,92230,GENNEVILLIERS,FR
5977929,75019,PARIS 19EME ARRONDISSEMENT,FR
14132044,93300,AUBERVILLIER,FR
89100069,0,OTHER,FR
40867363,33470,GUJAN MESTRAS,FR
69981489,33470,GUJAN MESTRAS,FR
55905693,95420,MAGNY EN VEXIN,FR
40527061,64140,LONS,FR
51672282,92400,Courbevoie,FR
83992050,93260,Les Lilas,FR
25641730,84240,GRAMBOIS,FR
6271339,92600,ASNIERES,FR
41995375,92400,COURBEVOIE,FR
65821736,93200,SAINT DENIS,FR
46562864,33130,BEGLES,FR
68943549,75018,PARIS,FR
63745111,92600,ASNIERES SUR SEINE,FR
108828,95000,Cergy,FR
83963406,78230,LE PECQ,FR
10693634,95000,CERGY,FR
80989836,69500,BRON,FR
15800129,34080,MONTPELLIER,FR
49766608,95300,CERGY PONTOISE,FR
81341888,94110,ARCUEIL,FR
79493961,95800,Cergy,FR
3958136,75012,PARIS,FR
36422412,95014,CERGY,FR
39064620,75017,PARIS,FR
69319361,75010,PARIS,FR
82153966,95310,SAINT OUEN L'AUMONE,FR
21538002,11000,RABAT SALE ZEMOUR ZAIR MAROC,FR
99238300,92400,COURBEVOIE,FR
45369943,0,OTHER,FR
52880430,75011,PARIS 11EME ARRONDISSEMENT,FR
35730913,95170,DEUIL LA BARRE,FR
58721390,95011,cergy,FR
42536273,93800,EPINAY SUR SEINE,FR
22864109,64000,PAU,FR
35164936,0,OTHER,FR
34871606,95280,JOUY LE MOUTIER,FR
42613939,95580,MARGENCY,FR
13230380,78360,Montesson,FR
20916235,0,OTHER,FR
60730930,95011,CERGY PONTOISE CEDEX,FR
6812842,95300,PONTOISE,FR
52529384,0,OTHER,FR
69701113,78000,VERSAILLES,FR
6503820,78700,CONFLANS SAINTE HONORINE,FR
80751086,0,LA TRINITE,MQ
96549092,64000,Pau,FR
75992578,0,KENITRA,MA
35176953,75014,PARIS,FR
94030851,95220,HERBLAY,FR
39866866,75020,PARIS,FR
11991926,95480,PIERRELAYE,FR
9936064,92400,COURBEVOIE,FR
50554456,78630,ORGEVAL,FR
28164689,75019,PARIS,FR
10186724,95000,CERGY,FR
52135455,0,OTHER,FR
77443694,66350,TOULOUGES,FR
39765361,64290,Gan,FR
97042225,64000,PAU,FR
36872480,95014,CERGY,FR
61372642,0,OTHER,FR
64992728,92400,COURBEVOIE,FR
84531647,0,NELLORE,IN
88685845,64000,PAU,FR
81727799,75016,PARIS,FR
3815154,95880,ENGHIEN LES BAINS,FR
6359050,64000,PAU,FR
13339207,92500,RUEIL MALMAISON,FR
4879641,64230,LESCAR,FR
71424563,92400,COURBEVOIE BECON,FR
87802677,95800,CERGY,FR
68329512,78700,CONFLANS SAINTE HONORINE,FR
70031777,0,EL JADIDA,MA
51043001,56400,PLUMERGAT,FR
85997781,17000,LA ROCHELLE,FR
84709221,0,OTHER,FR
32971504,0,OTHER,FR
15057198,95580,MARGENCY,FR
4496315,31000,TOULOUSE,FR
76184817,95360,MONTMAGNY,FR
61404867,0,OTHER,FR
11230226,94440,MAROLLES EN BRIE,FR
55306007,78480,VERNEUIL SUR SEINE,FR
3434885,92700,Colombes,FR
63895601,0,SAINT NICOLAS DE PORT,FR
68908113,0,OTHER,FR
94671727,30120,AVEZE,FR
307804,84120,PERTUIS,FR
74930296,15000,AURILLAC,FR
31913830,0,OTHER,FR
79486418,78500,SARTROUVILLE,FR
74603021,0,Gafsa,TN
85908962,95014,CERGY PONTOISE,FR
45262578,78130,LES MUREAUX,FR
95498686,78300,POISSY,FR
34257183,64000,PAU,FR
24080323,91800,BRUNOY,FR
76060162,0,OTHER,FR
19843026,59640,DUNKERQUE,FR
85630726,0,OTHER,FR
67973655,92260,FONTENAY AUX ROSES,FR
63795255,0,Choix,FR
3506465,0,OTHER,FR
64062627,0,Tunis,TN
90909866,59780,CAMPHIN EN PEVELE,FR
97989706,95300,PONTOISE,FR
94645284,92700,COLOMBES,FR
83525959,64160,BERNADETS,FR
43221885,64160,BERNADETS,FR
14683038,91080,COURCOURONNES,FR
28320271,80080,AMIENS,FR
38848561,0,OTHER,FR
50995585,86000,POITIERS,FR
52348231,94190,VILLENEUVE ST GEORGES,FR
40307365,0,OTHER,FR
25268243,0,OTHER,FR
33900840,95014,CERGY,FR
79203374,0,95000,FR
88993647,0,OTHER,FR
56658095,75019,PARIS,FR
35728983,95000,CERGY,FR
85845467,93150,LE BLANC MESNIL,FR
87942226,95300,PONTOISE,FR
90788602,95100,ARGENTEUIL,FR
16687140,64000,PAU,FR
83301362,64000,PAU,FR
2586695,52000,CHAUMONT,FR
94112099,75011,PARIS 11EME ARRONDISSEMENT,FR
27103163,33000,BORDEAUX,FR
5840807,29000,QUIMPER,FR
70339947,13008,MARSEILLE,FR
945159,31240,L UNION,FR
78852451,95000,CERGY,FR
8002779,78370,PLAISIR,FR
40247444,75017,PARIS,FR
52314733,0,OTHER,FR
9219932,95290,L'ISLE ADAM,FR
49951291,0,95220,FR
86960843,75009,PARIS,FR
7117486,38200,LUZINAY,FR
83591150,34290,ESPONDEILHAN,FR
22991999,72650,LA CHAPELLE ST AUBIN,FR
39156363,78230,LE PECQ,FR
25925881,78360,MONTESSON,FR
84262060,94130,NOGENT SUR MARNE,FR
19793783,0,OTHER,FR
99871263,0,OTHER,FR
19809802,93400,SAINT OUEN,FR
24465952,0,OTHER,FR
84492333,78400,CHATOU,FR
90915277,78600,MAISONS LAFFITTE,FR
59809305,78250,MEULAN,FR
61905629,0,OTHER,FR
7785252,13190,ALLAUCH,FR
76419328,95590,PRESLES,FR
84660794,64000,PAU,FR
47096617,31300,TOULOUSE,FR
6093159,0,OTHER,FR
58174726,75018,PARIS 18EME ARRONDISSEMENT,FR
18013030,95230,SOISY SOUS MONTMORENCY,FR
3830512,95310,ST OUEN L'AUMONE,FR
64985232,95000,CERGY,FR
84471117,75011,PARIS,FR
22074337,44100,NANTES,FR
22685816,78000,VERSAILLES,FR
68567715,0,OTHER,FR
91163293,95460,Ezanville,FR
60215516,13012,MARSEILLE,FR
2299523,0,OTHER,FR
27268208,95320,SAINT LEU LA FORET,FR
32385728,95000,CERGY,FR
17491990,35000,RENNES,FR
2195373,78700,CONFLANS STE HONORINE,FR
28150011,75008,PARIS 08EME ARRONDISSEMENT,FR
82583976,95000,CERGY,FR
19991044,95000,CERGY,FR
5639250,95420,MAGNY EN VEXIN,FR
87813490,95800,CERGY ST CHRISTOPHE,FR
10598404,0,OTHER,FR
41153091,0,OTHER,FR
67793695,64200,BIARRITZ,FR
93501971,0,OTHER,FR
53921404,95180,MENUCOURT,FR
89008792,0,OTHER,FR
13626058,0,OTHER,FR
46759275,0,OTHER,FR
85605952,64000,pau,FR
25949068,78300,POISSY,FR
14095937,78960,Voisins Le Bretonneux,FR
98422170,59125,TRITH SAINT LEGER,FR
70327762,95000,CERGY,FR
13050443,95300,PONTOISE,FR
14936523,78430,LOUVECIENNES,FR
71431960,78430,LOUVECIENNES,FR
29191822,78570,ANDRESY,FR
6276965,0,OTHER,FR
91559712,0,OTHER,FR
30319656,95600,EAUBONNE,FR
86141397,95000,CERGY,FR
86561582,92150,SURESNES,FR
47061990,95000,CERGY,FR
32256992,64160,SAINT CASTIN,FR
37301791,35720,SAINT PIERRE DE PLESGUEN,FR
26661324,44470,CARQUEFOU,FR
12642343,0,OTHER,FR
73499253,63120,LEMPTY,FR
79800348,95580,MARGENCY,FR
67544879,0,OTHER,FR
95598741,75015,PARIS,FR
87017731,0,OTHER,FR
25813886,92000,NANTERRE,FR
14890312,0,OTHER,FR
99595129,0,OTHER,FR
12096131,0,OTHER,FR
7021821,14340,LE PRE D'AUGE,FR
17456569,75015,PARIS 15EME ARRONDISSEMENT,FR
11744507,75018,PARIS,FR
70077069,64000,Pau,FR
48023404,95000,CERGY,FR
36781751,64230,MOMAS,FR
66989884,0,OTHER,FR
61491055,64000,PAU,FR
73265958,95100,ARGENTEUIL,FR
17236045,95800,CERGY,FR
98700167,77700,BAILLY ROMAINVILLIERS,FR
61577549,64121,MONTARDON,FR
23768955,59159,MARCOING,FR
93755084,95000,Cergy,FR
58469666,64000,Pau,FR
68725372,33190,FOSSES ET BALEYSSAC,FR
6552626,0,OTHER,FR
52701240,0,LUXEMBOURG,LU
20070481,95000,CERGY,FR
47900194,59251,Allennes les Marais,FR
67814414,44360,CORDEMAIS,FR
80436038,95000,CERGY,FR
67001224,56610,ARRADON,FR
33721753,0,OTHER,FR
56553670,95100,ARGENTEUIL,FR
9224799,95000,CERGY,FR
33777006,95800,CERGY ST CHRISTOPHE,FR
11419838,95000,Neuville Sur Oise,FR
40839380,64320,IDRON,FR
13691066,64320,IDRON,FR
10518300,0,OTHER,FR
77349582,0,OTHER,FR
30507011,95590,PRESLES,FR
26681029,95000,CERGY,FR
41509029,0,OTHER,FR
77215225,0,OTHER,FR
43058716,64000,PAU,FR
58549596,93330,NEUILLY SUR MARNE,FR
91810710,78500,SARTROUVILLE,FR
59407355,0,OTHER,FR
3797627,95000,CERGY,FR
45762157,0,OTHER,FR
93834540,95420,ST GERVAIS,FR
61070745,0,OTHER,FR
20416408,95000,CERGY,FR
71112008,10100,ROMILLY SUR SEINE,FR
42224625,93200,SAINT DENIS,FR
86352973,75012,PARIS,FR
20246118,0,Saint denis,RE
15669222,0,OTHER,FR
34917925,95300,PONTOISE,FR
93628299,78740,EVECQUEMONT,FR
95326349,54320,MAXEVILLE,FR
66596353,38690,BEVENAIS,FR
45817882,95630,MERIEL,FR
63575491,78600,MAISONS LAFFITTE,FR
26681367,95000,CERGY,FR
45521512,77600,Bussy Saint Georges,FR
81496906,95000,CERGY,FR
88862783,95490,VAUREAL,FR
50472816,78420,CARRIERES SUR SEINE,FR
77508183,6400,CANNES,FR
38840637,95490,VAUREAL,FR
3772969,78600,MAISONS LAFITTE,FR
43917072,31750,ESCALQUENS,FR
40209196,78700,CONFLANS SAINTE HONORINE,FR
38792774,95450,VIGNY,FR
66827669,0,OTHER,FR
52304680,0,OTHER,FR
50280376,64200,ARCANGUES,FR
28132727,75015,PARIS 15EME ARRONDISSEMENT,FR
10350252,95750,CHARS,FR
98463395,0,OTHER,FR
13905021,0,OTHER,FR
8970939,24510,Saint Laurent des Btons,FR
88230821,79100,THOUARS,FR
51548046,75005,PARIS,FR
9225849,92310,SEVRES,FR
20074725,0,Changhua,TW
76799788,83300,DRAGUIGNAN,FR
24894020,95000,CERGY,FR
68694930,95110,SANNOIS,FR
5048137,31000,Toulouse,FR
36165728,0,OTHER,FR
80287418,0,OTHER,FR
56336181,6270,Villeneuve Loubet,FR
40925073,95000,CERGY,FR
57188377,92700,COLOMBES,FR
72202539,0,OTHER,FR
23005935,64320,IDRON,FR
66078007,95660,CHAMPAGNE SUR OISE,FR
93531531,0,OTHER,FR
36057780,95000,CERGY,FR
30651347,95160,MONTMORENCY,FR
63180323,95000,CERGY,FR
47714698,31830,PLAISANCE DU TOUCH,FR
85971351,95000,Cergy,FR
32627313,97100,BASSE TERRE,FR
27898414,0,Choix,FR
72721087,64420,ANDOINS,FR
21392384,95100,ARGENTEUIL,FR
70357351,0,OTHER,FR
96703223,0,OTHER,FR
18709514,92200,NEUILLY SUR SEINE,FR
29574242,77550,MOISSY CRAMAYEL,FR
43888862,45370,CLERY SAINT ANDRE,FR
81859120,95420,MAGNY EN VEXIN,FR
46874395,0,OTHER,FR
75822201,95000,CERGY,FR
65892607,75006,PARIS,FR
40375278,38000,GRENOBLE,FR
51575386,92500,RUEIL MALMAISON,FR
14216442,95160,MONTMORENCY,FR
86545042,8190,ASFELD,FR
25028511,31700,BLAGNAC,FR
30760234,75006,PARIS,FR
33844365,0,Choix,FR
79765709,0,OTHER,FR
60961345,95000,CERGY,FR
16119612,0,OTHER,FR
63215130,78500,SARTROUVILLE,FR
4870781,0,OTHER,FR
60359200,92500,RUEIL MALMAISON,FR
88362459,0,OTHER,FR
80931722,95300,PONTOISE,FR
91313049,64000,PAU,FR
58064948,64110,GELOS,FR
84434747,25360,NAISEY LES GRANGES,FR
46532333,64200,BASSUSSARRY,FR
36869351,0,OTHER,FR
60951909,78700,CONFLANS STE HONORINE,FR
72940429,95430,AUVERS SUR OISE,FR
79583199,0,OTHER,FR
16777949,95420,MAGNY EN VXIN,FR
95509300,44000,NANTES,FR
54468261,95000,CERGY,FR
12583792,64140,BILLERE,FR
86907256,60800,CREPY EN VALOIS,FR
83040122,91190,GIF SUR YVETTE,FR
56109619,0,OTHER,FR
22228788,92400,COURBEVOIE,FR
81300350,95130,LE PLESSIS BOUCHARD,FR
8763763,95540,MERY SUR OISE,FR
86418980,92400,COURBEVOIE,FR
9550977,95000,CERGY,FR
91106517,0,OTHER,FR
24291765,92000,NANTERRE,FR
69902143,95300,PONTOISE,FR
10417056,0,OTHER,FR
49186481,95600,EAUBONNE,FR
37498094,95120,ERMONT,FR
88257613,78440,ISSOU,FR
61083546,64000,PAU,FR
2324106,94700,MAISONS ALFORT,FR
61670400,95540,MERY SUR OISE,FR
54768172,34090,MONTPELIER,FR
3144260,0,Noida,IN
76106574,0,OTHER,FR
80758213,78650,BEYNES,FR
42811029,95011,CERGY,FR
19814824,0,OTHER,FR
55405400,0,OTHER,FR
82670555,0,OTHER,FR
35884578,78400,CHATOU,FR
6043647,85330,NOIRMOUTIER,FR
26800233,92500,Rueil Malmaison,FR
73452298,64000,PAU,FR
8068633,0,OTHER,FR
86869852,64121,MONTARDON,FR
56073152,75018,PARIS,FR
61066059,95000,Cergy,FR
69725108,0,abidjan,CI
2538591,64000,PAU,FR
72766106,0,OTHER,FR
95977298,95014,CERGY,FR
84650963,95801,CERGY ST CHRISTOPHE,FR
58264602,60860,Saint Omer en Chausse,FR
91348777,95000,Cergy,FR
15454718,42300,VILLEREST,FR
21899257,77600,Bussy Saint Georges,FR
33621228,75008,PARIS,FR
84030426,41200,ROMORANTIN,FR
25126964,95500,GONESSE,FR
22035455,78230,LE PECQ,FR
75264534,75016,PARIS,FR
41253599,0,Choix,FR
71546120,75019,PARIS,FR
98653560,95000,CERGY,FR
30574835,0,OTHER,FR
93342004,95000,CERGY,FR
29718285,95800,CERGY,FR
2854946,0,OTHER,FR
11515020,95000,Cergy,FR
4899343,0,OTHER,FR
17184929,95300,PONTOISE,FR
14807409,17180,PERIGNY,FR
13219213,95550,BESSANCOURT,FR
83003274,0,OTHER,FR
99175150,95000,CERGY PREFECTURE,FR
11161617,95000,CERGY,FR
25975295,78420,CARRIERES SUR SEINE,FR
71483114,92140,CLAMART,FR
93866775,8090,WARNECOURT,FR
66372899,0,OTHER,FR
21952587,91470,ANGERVILLIERS,FR
33475391,93400,ST OUEN,FR
72908576,64000,PAU,FR
19348149,0,CERGY LE HAUT,TN
93672882,78711,MANTES LA VILLE,FR
77125116,95100,ARGENTEUIL,FR
76667428,77700,COUPVRAY,FR
36765487,95000,NEUVILLE SUR OISE,FR
60137000,95000,CERGY,FR
5885177,6000,NICE,FR
64846483,75008,PARIS,FR
95079356,0,OTHER,FR
96658999,92110,CLICHY,FR
54216674,28410,ST LUBIN DE LA HAYE,FR
34538138,78600,MAISONS LAFITTE,FR
36618481,0,OTHER,FR
20142237,33200,BORDEAUX,FR
3170583,17200,ROYAN,FR
10923578,0,OTHER,FR
98384871,0,OTHER,FR
60972493,91320,WISSOUS,FR
78250986,95000,CERGY,FR
84532516,95880,ENGHIEN LES BAINS,FR
15757803,0,OTHER,FR
55769380,95110,SANNOIS,FR
95152447,75013,PARIS 13EME ARRONDISSEMENT,FR
95812579,95000,CERGY,FR
84239897,28130,MAINTENON,FR
62831890,95610,ERAGNY SUR OISE,FR
9321493,64000,PAU,FR
88272155,92000,NANTERRE,FR
55573814,95000,Cergy,FR
17505817,78480,VERNEUIL SUR SEINE,FR
98035539,0,OTHER,FR
41383603,75116,PARIS,FR
68937416,0,OTHER,FR
18378716,64000,PAU,FR
48213548,56450,THEIX,FR
35419047,78000,VERSAILLES,FR
90711834,56450,THEIX,FR
99227180,64160,MORLAAS,FR
94564766,56450,THEIX,FR
97934301,0,OTHER,FR
8174018,95100,ARGENTEUIL,FR
59116016,30340,SERVAS,FR
51723065,95150,TAVERNY,FR
51425889,0,OTHER,FR
33361449,38240,MEYLAN,FR
86173856,75012,PARIS,FR
10098727,95430,AUVERS SUR OISE,FR
9546488,0,OTHER,CI
86947788,92000,NANTERRE,FR
49734100,95340,PERSAN,FR
78399291,0,OTHER,FR
82130701,95000,CERGY,FR
77721965,94500,CHAMPIGNY SUR MARNE,FR
28627838,95250,BEAUCHAMP,FR
68721155,92160,ANTONY,FR
3588046,95000,CERGY,FR
56504772,18000,Bourges,FR
86446608,0,OTHER,FR
64939583,75005,PARIS,FR
92339300,0,OTHER,FR
77642816,95160,MONTMORENCY,FR
3920716,91000,EVRY,FR
6230085,0,OTHER,FR
64016772,0,OTHER,FR
15037714,64000,PAU,FR
2430222,33130,BEGLES,FR
69957184,92320,CHATILLON,FR
27330315,92500,Rueil Malmaison,FR
19369416,92500,RUEIL MALMAISON,FR
